date,continuous,discontinuous,isolated,no_permafrost,sporadic
2000-01-01,NA,NA,NA,NA,NA
2000-01-02,0.00596528591727957,0.0137512873900071,0.0137905142279774,0.00923613838513088,0.00894008699613168
2000-01-03,0.00592877677710104,0.0137309430636261,0.0137302102177269,0.00916771876298329,0.00899209946502122
2000-01-04,0.00587119021698718,0.0137040702867941,0.0136457569049023,0.0090997353449487,0.00903751744021084
2000-01-05,0.00581313471567528,0.0136561943623931,0.0135446005273373,0.00903789781973585,0.00906549700700289
2000-01-06,0.00576675933052055,0.0135899958959023,0.0134368707504627,0.0089828826848073,0.00906416175603581
2000-01-07,0.00573501773390745,0.0135024789890106,0.0133337547968403,0.00893466501653472,0.00903428808138802
2000-01-08,0.00571429762922742,0.0133922119550291,0.0132438154667837,0.00889551260659905,0.0089788782159063
2000-01-09,0.00569644407085865,0.0132672794730271,0.0131638392166242,0.00886003593955612,0.00890414851385643
2000-01-10,0.00567361291564842,0.0131375426513525,0.0130910673136697,0.00882537302281957,0.00881831931179762
2000-01-11,0.00564291756358481,0.0130068984687416,0.0130254769756761,0.00878847778956206,0.00872712547966578
2000-01-12,0.00560629163993062,0.0128750706506528,0.0129647920465852,0.00874767276792626,0.00863568330684159
2000-01-13,0.00556716570630043,0.0127425453138653,0.0129064040138743,0.0087042044614413,0.00854927156464006
2000-01-14,0.00552825502882078,0.0126118357457012,0.0128490991105137,0.00865903852610604,0.00846918210630478
2000-01-15,0.00549078061987172,0.0124852634797482,0.012792134967029,0.00861152150426437,0.00839571280770424
2000-01-16,0.00545524636824502,0.0123641042713316,0.0127350752159671,0.00856069167495125,0.00832904400109758
2000-01-17,0.00542157505358351,0.0122487663895877,0.0126774921373006,0.00850775858668638,0.00826881235502713
2000-01-18,0.00538938552357836,0.0121387901945656,0.0126188091780259,0.00845443252140673,0.00821443650156244
2000-01-19,0.00535908548325572,0.0120335088198404,0.0125576834273261,0.00840176112255586,0.00816527051603755
2000-01-20,0.0053298983902117,0.0119331252914668,0.0124932311252919,0.00835096000027379,0.00812051926634256
2000-01-21,0.00530117139376209,0.011837480871705,0.0124254327595327,0.008302399452556,0.00807907259207207
2000-01-22,0.00527280122070365,0.0117459327486165,0.0123535250759022,0.00825598519633666,0.0080398606785258
2000-01-23,0.00524464931280788,0.0116584066704351,0.0122772563485946,0.00821180271621724,0.00800196753586462
2000-01-24,0.00521698212211433,0.0115744026190987,0.0121980813123035,0.00816938346066451,0.00796378322850505
2000-01-25,0.00518951092753511,0.01149211783945,0.012117560662805,0.00812822652968633,0.00792577354832831
2000-01-26,0.00516220203723162,0.0114104767155041,0.0120368615854595,0.00808887825396655,0.00789448603902968
2000-01-27,0.00513536799988581,0.0113286450360879,0.0119563592346935,0.00805224570366899,0.00785967894311085
2000-01-28,0.00510868712634283,0.0112447834531685,0.0118762750199273,0.00801605463967133,0.00780935479472988
2000-01-29,0.00508168858464882,0.0111583202266953,0.0117972046908833,0.00797926363063941,0.00776040248595193
2000-01-30,0.00505454523477027,0.0110723867140509,0.0117199004073572,0.00794600386967731,0.0077174980638348
2000-01-31,0.00502764362514328,0.0109891457009029,0.0116441763898946,0.00791741165847025,0.00767728562042785
2000-02-01,0.00500108281447185,0.0109074691616906,0.0115700295717899,0.00788866426216147,0.00763828141040656
2000-02-02,0.00497476609359545,0.0108264383837335,0.0114978291180668,0.00785492563385702,0.00759967483225369
2000-02-03,0.00494850067636402,0.0107464326201275,0.0114274289396939,0.00781753634715155,0.00756158511010088
2000-02-04,0.00492198164277755,0.0106673229273763,0.0113588193609953,0.00778041020845479,0.00752418693185658
2000-02-05,0.0048953860097839,0.0105906207404379,0.0112918137718873,0.00774580246717581,0.00748792721146405
2000-02-06,0.00486901395627369,0.0105168173700558,0.0112260957393826,0.00771360834634016,0.00745273535603852
2000-02-07,0.00484339200790924,0.0104451034770764,0.011161286392043,0.00768278890879136,0.00741804385478468
2000-02-08,0.00481847582356383,0.0103754885283689,0.0110973946489143,0.00765298745775097,0.00738425879528869
2000-02-09,0.004794137702057,0.0103072757311504,0.0110349978104365,0.00762330685808044,0.0073511946355538
2000-02-10,0.00477026781537473,0.0102404287361723,0.0109739201119131,0.00759365796435466,0.00731864613190943
2000-02-11,0.00474665462476109,0.0101749427359831,0.0109142442364797,0.00756533551286086,0.00728692668988047
2000-02-12,0.00472357881938516,0.0101105648629999,0.0108555644203027,0.00753829965696053,0.00725636179083955
2000-02-13,0.00470130858563315,0.010047438347344,0.0107973522570297,0.00751163440403118,0.00722655768183284
2000-02-14,0.0046796419995731,0.00998623887039792,0.0107399924529227,0.00748451503971753,0.00719656696681391
2000-02-15,0.00465835809235858,0.00992741716254697,0.0106837145757609,0.00745685361594784,0.00716630182265063
2000-02-16,0.00463737316826788,0.00987005478536654,0.0106280253076803,0.00742900197369534,0.00713638981193053
2000-02-17,0.00461660983251807,0.00981276583458086,0.0105720914545182,0.00740156396500672,0.0071068343974268
2000-02-18,0.00459580349493396,0.00975472627925736,0.0105168533936269,0.00737464384196136,0.00707765622197778
2000-02-19,0.00457496485399839,0.00969653453946081,0.0104624674693363,0.00734758282968086,0.00704869803134862
2000-02-20,0.00455431020722112,0.00963872903539052,0.0104085130072934,0.00732046294968236,0.00701970657772122
2000-02-21,0.00453385924232467,0.00958168728736031,0.0103549389795391,0.00729333546573248,0.00699087433624579
2000-02-22,0.00451355063033013,0.00952596145521056,0.0103011618330184,0.00726627861439713,0.00696249634289822
2000-02-23,0.00449342777563766,0.00947148412014704,0.0102469548534601,0.00723931659917001,0.00693423873513219
2000-02-24,0.00447348914522089,0.00941790324718668,0.0101923271738441,0.00721193237075188,0.00690548307605685
2000-02-25,0.00445367745000485,0.00936464213697882,0.0101377936322762,0.00718478442235193,0.00687662840212335
2000-02-26,0.00443375624240951,0.00931177883547302,0.010083957328131,0.00715808903545322,0.00684814523543326
2000-02-27,0.00441355647238769,0.00925956570599284,0.0100299406377819,0.00713052261172957,0.00681942628759513
2000-02-28,0.00439314369139881,0.00920758111779337,0.00997527087415194,0.0071024451253479,0.00679035149146924
2000-02-29,0.00437259707707407,0.00915601425117508,0.00992003281264485,0.00707415278315776,0.00676137012213078
2000-03-01,0.00435204951239205,0.00910470501542149,0.00986472908612234,0.00704591207867775,0.00673241945505618
2000-03-02,0.00433137958076322,0.00905325613737636,0.0098104893486369,0.00701729746002166,0.00670303152561804
2000-03-03,0.00431085412471145,0.00900163426242346,0.00975770748448083,0.00698972768500424,0.0066734755133177
2000-03-04,0.00429045602932794,0.008949828712901,0.0097068466728141,0.00696469455763571,0.00664363197174252
2000-03-05,0.0042697578366562,0.00889811047652581,0.00965756308982428,0.00694369644871367,0.00661426616615619
2000-03-06,0.00424884396643114,0.00884648667500766,0.00961019384014135,0.00692430037363001,0.00658563854144697
